distribution,algorithm,variant,size_label,size,condition,runs,time_min_s,time_avg_s,time_max_s,memory_mb,comparisons,swaps,stable_verified,known_stable,complexity_best,complexity_avg,complexity_worst,complexity_space,status
sequential,Quick Sort (iter),iterative,10,10,random,50,0.0000009,0.00000133,0.0000157,3.9375,62,31,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10,10,sorted,50,0.0000011,0.00000145,0.0000035,3.9531,53,27,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10,10,reverse,50,0.0000011,0.00000136,0.0000036,3.9531,52,27,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10,10,nearly_sorted,50,0.0000014,0.00000171,0.0000037,3.9531,53,26,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10,10,all_identical,50,0.0000011,0.00000143,0.0000034,3.9531,23,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,20,20,random,50,0.0000014,0.00000153,0.0000038,3.9531,139,71,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,20,20,sorted,50,0.0000011,0.00000378,0.0001276,3.9531,140,71,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,20,20,reverse,50,0.0000011,0.00000125,0.0000029,3.957,137,72,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,20,20,nearly_sorted,50,0.0000011,0.00000121,0.0000028,3.957,141,70,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,20,20,all_identical,50,0.0000006,0.00000115,0.0000248,3.957,43,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,50,50,random,50,0.0000044,0.00000599,0.0000255,3.957,458,248,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,50,50,sorted,50,0.0000044,0.00000677,0.0000286,3.957,462,246,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,50,50,reverse,50,0.000004,0.00000832,0.000058,3.957,442,236,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,50,50,nearly_sorted,50,0.0000039,0.00000666,0.0000267,3.957,451,245,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,50,50,all_identical,50,0.0000032,0.00000452,0.0000319,3.957,103,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100,100,random,50,0.0000061,0.00000707,0.000021,3.957,1217,670,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100,100,sorted,50,0.0000065,0.00000824,0.0000266,3.957,1136,621,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100,100,reverse,50,0.0000057,0.00000998,0.0000487,3.957,1062,585,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100,100,nearly_sorted,50,0.0000058,0.00001007,0.0000629,3.957,1148,626,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100,100,all_identical,50,0.0000026,0.00000436,0.0000274,3.957,203,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1k,1000,random,50,0.0001084,0.00011993,0.0002275,3.9648,15766,9558,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1k,1000,sorted,50,0.0000533,0.0000823,0.0001663,3.9961,19671,11135,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1k,1000,reverse,50,0.0001148,0.00015435,0.0002576,3.9961,18419,10479,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1k,1000,nearly_sorted,50,0.0000604,0.0000685,0.0001153,3.9961,18240,10349,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1k,1000,all_identical,50,0.0000096,0.00001029,0.0000295,3.9961,2003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10k,10000,random,1,0.0013634,0.0013634,0.0013634,4.1484,228933,140750,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10k,10000,sorted,1,0.0017571,0.0017571,0.0017571,4.3047,294018,169034,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10k,10000,reverse,1,0.0013544,0.0013544,0.0013544,4.3047,277753,160825,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10k,10000,nearly_sorted,1,0.0013294,0.0013294,0.0013294,4.3047,244369,142003,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10k,10000,all_identical,1,0.0001391,0.0001391,0.0001391,4.3047,20003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100k,100000,random,1,0.0174633,0.0174633,0.0174633,5.8086,2889215,1806392,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100k,100000,sorted,1,0.0106386,0.0106386,0.0106386,5.7969,3987584,2296273,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100k,100000,reverse,1,0.0144733,0.0144733,0.0144733,5.7969,3814934,2210156,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100k,100000,nearly_sorted,1,0.0145063,0.0145063,0.0145063,5.7969,3100066,1816787,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100k,100000,all_identical,1,0.0003706,0.0003706,0.0003706,5.7969,200003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1m,1000000,random,1,0.1656892,0.1656892,0.1656892,13.0391,34795312,22189131,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1m,1000000,sorted,1,0.1278616,0.1278616,0.1278616,13.8594,50655133,29188428,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1m,1000000,reverse,1,0.1132131,0.1132131,0.1132131,13.8594,48826246,28280600,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1m,1000000,nearly_sorted,1,0.1133614,0.1133614,0.1133614,13.8594,37593670,22302473,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,1m,1000000,all_identical,1,0.004871,0.004871,0.004871,13.8594,2000003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10m,10000000,random,1,1.6635883,1.6635883,1.6635883,82.5781,419933220,264141834,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10m,10000000,sorted,1,1.3231874,1.3231874,1.3231874,82.5781,617191712,355854698,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10m,10000000,reverse,1,1.2527734,1.2527734,1.2527734,82.5938,598604267,346476922,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10m,10000000,nearly_sorted,1,1.1932253,1.1932253,1.1932253,82.5938,446587098,265329435,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,10m,10000000,all_identical,1,0.0696348,0.0696348,0.0696348,82.5938,20000003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100m,100000000,random,1,18.654938,18.654938,18.654938,769.1875,4636461052,2969935221,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100m,100000000,sorted,1,14.5334596,14.5334596,14.5334596,769.2539,7284832202,4199372804,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100m,100000000,reverse,1,14.1923865,14.1923865,14.1923865,769.1562,7098917404,4107471235,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100m,100000000,nearly_sorted,1,13.5578513,13.5578513,13.5578513,769.1562,5345125451,3158504508,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (iter),iterative,100m,100000000,all_identical,1,0.2363183,0.2363183,0.2363183,769.1562,200000003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10,10,random,50,0.0000003,0.00000043,0.0000014,3.9414,62,31,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10,10,sorted,50,0.0000003,0.00000052,0.0000014,3.9531,53,27,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10,10,reverse,50,0.0000004,0.00000352,0.0000994,3.9531,52,27,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10,10,nearly_sorted,50,0.0000004,0.00000058,0.0000011,3.9531,53,26,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10,10,all_identical,50,0.0000001,0.00000051,0.0000168,3.9531,23,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,20,20,random,50,0.0000006,0.00000076,0.0000024,3.9531,139,71,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,20,20,sorted,50,0.0000005,0.00000103,0.0000158,3.9531,140,71,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,20,20,reverse,50,0.0000005,0.00000062,0.0000015,3.957,137,72,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,20,20,nearly_sorted,50,0.0000005,0.00000062,0.0000018,3.957,141,70,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,20,20,all_identical,50,0.0000001,0.00000013,0.0000003,3.957,43,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,50,50,random,50,0.0000015,0.00000239,0.0000267,3.957,458,248,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,50,50,sorted,50,0.0000021,0.00000432,0.0000295,3.957,462,246,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,50,50,reverse,50,0.0000015,0.0000017,0.0000039,3.957,442,236,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,50,50,nearly_sorted,50,0.0000012,0.00000198,0.0000231,3.957,451,245,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,50,50,all_identical,50,0.0000002,0.00000025,0.0000005,3.957,103,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,random,50,0.0000038,0.00000621,0.000034,3.957,1217,670,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,sorted,50,0.0000039,0.0000058,0.0000463,3.957,1136,621,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,reverse,50,0.0000034,0.0000045,0.0000191,3.957,1062,585,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,nearly_sorted,50,0.0000033,0.00000716,0.0000251,3.957,1148,626,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,all_identical,50,0.0000003,0.00000041,0.0000007,3.957,203,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,random,50,0.000111,0.00011819,0.0002074,3.9844,15766,9558,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,sorted,50,0.0000435,0.00007036,0.0001373,3.9961,19671,11135,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,reverse,50,0.0000932,0.00011223,0.0003161,3.9961,18419,10479,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,nearly_sorted,50,0.0000509,0.00008121,0.0002602,3.9961,18240,10349,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,all_identical,50,0.0000024,0.00000426,0.0000228,3.9961,2003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10k,10000,random,1,0.0026573,0.0026573,0.0026573,4.3047,228933,140750,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10k,10000,sorted,1,0.0010613,0.0010613,0.0010613,4.3047,294018,169034,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10k,10000,reverse,1,0.0013557,0.0013557,0.0013557,4.3047,277753,160825,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10k,10000,nearly_sorted,1,0.0012371,0.0012371,0.0012371,4.3047,244369,142003,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10k,10000,all_identical,1,0.0000445,0.0000445,0.0000445,4.3047,20003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100k,100000,random,1,0.0248969,0.0248969,0.0248969,5.8086,2889215,1806392,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100k,100000,sorted,1,0.0095322,0.0095322,0.0095322,5.7969,3987584,2296273,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100k,100000,reverse,1,0.0105916,0.0105916,0.0105916,5.7969,3814934,2210156,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100k,100000,nearly_sorted,1,0.0106884,0.0106884,0.0106884,5.7969,3100066,1816787,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100k,100000,all_identical,1,0.0003863,0.0003863,0.0003863,5.7969,200003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1m,1000000,random,1,0.145549,0.145549,0.145549,13.0391,34795312,22189131,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1m,1000000,sorted,1,0.1088906,0.1088906,0.1088906,13.8594,50655133,29188428,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1m,1000000,reverse,1,0.1103568,0.1103568,0.1103568,13.8594,48826246,28280600,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1m,1000000,nearly_sorted,1,0.1102087,0.1102087,0.1102087,13.8594,37593670,22302473,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1m,1000000,all_identical,1,0.0034403,0.0034403,0.0034403,13.8594,2000003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10m,10000000,random,1,1.6558765,1.6558765,1.6558765,82.5781,419933220,264141834,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10m,10000000,sorted,1,1.2817083,1.2817083,1.2817083,82.5781,617191712,355854698,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10m,10000000,reverse,1,1.2064043,1.2064043,1.2064043,82.5938,598604267,346476922,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10m,10000000,nearly_sorted,1,1.1665176,1.1665176,1.1665176,82.5938,446587098,265329435,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,10m,10000000,all_identical,1,0.0295696,0.0295696,0.0295696,82.5938,20000003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100m,100000000,random,1,18.4473867,18.4473867,18.4473867,769.1875,4636461052,2969935221,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100m,100000000,sorted,1,14.2705301,14.2705301,14.2705301,769.2539,7284832202,4199372804,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100m,100000000,reverse,1,14.0768699,14.0768699,14.0768699,769.1562,7098917404,4107471235,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100m,100000000,nearly_sorted,1,13.2624468,13.2624468,13.2624468,769.1562,5345125451,3158504508,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100m,100000000,all_identical,1,0.2352066,0.2352066,0.2352066,769.1562,200000003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,10,10,random,50,0.0000009,0.00000124,0.0000032,3.9414,24,49,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10,10,sorted,50,0.0000013,0.00000506,0.0000953,3.9531,19,49,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10,10,reverse,50,0.0000015,0.00000187,0.0000039,3.9531,15,49,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10,10,nearly_sorted,50,0.000001,0.00000118,0.0000041,3.9531,19,49,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10,10,all_identical,50,0.0000015,0.00000402,0.0000625,3.9531,19,49,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,20,20,random,50,0.0000014,0.00000213,0.0000063,3.9531,63,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,20,20,sorted,50,0.0000014,0.00000179,0.0000041,3.9531,48,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,20,20,reverse,50,0.0000011,0.00000163,0.0000223,3.957,40,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,20,20,nearly_sorted,50,0.0000011,0.00000121,0.0000033,3.957,48,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,20,20,all_identical,50,0.0000011,0.0000012,0.0000031,3.957,48,128,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,50,50,random,50,0.0000018,0.0000029,0.0000261,3.957,217,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,50,50,sorted,50,0.0000027,0.00000477,0.0000272,3.957,153,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,50,50,reverse,50,0.0000016,0.00000319,0.0000276,3.957,133,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,50,50,nearly_sorted,50,0.0000016,0.00000263,0.0000051,3.957,197,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,50,50,all_identical,50,0.0000029,0.00000405,0.0000241,3.957,153,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100,100,random,50,0.000006,0.0000098,0.0000424,3.957,547,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100,100,sorted,50,0.0000051,0.00000691,0.0000206,3.957,356,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100,100,reverse,50,0.0000058,0.00000775,0.0000213,3.957,316,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100,100,nearly_sorted,50,0.0000053,0.00000809,0.0000283,3.957,457,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100,100,all_identical,50,0.0000042,0.00000737,0.0000275,3.957,356,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1k,1000,random,50,0.0001162,0.00013843,0.0005102,3.9844,8717,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1k,1000,sorted,50,0.0000572,0.00006727,0.0001254,3.9961,5044,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1k,1000,reverse,50,0.0000836,0.0001109,0.0002189,3.9961,4932,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1k,1000,nearly_sorted,50,0.0000423,0.00006526,0.0001281,3.9961,7797,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1k,1000,all_identical,50,0.0000378,0.00004306,0.0000925,3.9961,5044,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10k,10000,random,1,0.0016202,0.0016202,0.0016202,4.3047,120468,198224,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10k,10000,sorted,1,0.0007345,0.0007345,0.0007345,4.3047,69008,198224,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10k,10000,reverse,1,0.0005624,0.0005624,0.0005624,4.3047,64608,198224,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10k,10000,nearly_sorted,1,0.0008929,0.0008929,0.0008929,4.3047,111243,198224,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10k,10000,all_identical,1,0.0010634,0.0010634,0.0010634,4.3047,69008,198224,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100k,100000,random,1,0.0167035,0.0167035,0.0167035,5.8086,1536641,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100k,100000,sorted,1,0.0064928,0.0064928,0.0064928,5.7969,853904,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100k,100000,reverse,1,0.0054818,0.0054818,0.0054818,5.7969,815024,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100k,100000,nearly_sorted,1,0.0077835,0.0077835,0.0077835,5.7969,1446091,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100k,100000,all_identical,1,0.0083827,0.0083827,0.0083827,5.7969,853904,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1m,1000000,random,1,0.1269444,0.1269444,0.1269444,13.0391,18679754,29836416,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1m,1000000,sorted,1,0.0571842,0.0571842,0.0571842,13.8594,10066432,29836416,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1m,1000000,reverse,1,0.0557984,0.0557984,0.0557984,13.8594,9884992,29836416,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1m,1000000,nearly_sorted,1,0.0759021,0.0759021,0.0759021,13.8594,17700930,29836416,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,1m,1000000,all_identical,1,0.0576816,0.0576816,0.0576816,13.8594,10066432,29836416,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10m,10000000,random,1,1.4554387,1.4554387,1.4554387,82.5781,220143993,347657408,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10m,10000000,sorted,1,0.5756487,0.5756487,0.5756487,82.5781,118788160,347657408,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10m,10000000,reverse,1,0.5795304,0.5795304,0.5795304,82.5938,114434624,347657408,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10m,10000000,nearly_sorted,1,0.7208744,0.7208744,0.7208744,82.5938,211493451,347657408,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,10m,10000000,all_identical,1,0.5919157,0.5919157,0.5919157,82.5938,118788160,347657408,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100m,100000000,random,1,16.2426379,16.2426379,16.2426379,769.1836,2533239737,3980229376,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100m,100000000,sorted,1,6.3446206,6.3446206,6.3446206,769.2539,1351335168,3980229376,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100m,100000000,reverse,1,6.354814,6.354814,6.354814,769.1562,1314447104,3980229376,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100m,100000000,nearly_sorted,1,8.0117027,8.0117027,8.0117027,769.1562,2443663562,3980229376,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (rec),recursive,100m,100000000,all_identical,1,6.4411219,6.4411219,6.4411219,769.1562,1351335168,3980229376,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,10,10,random,50,0.0000009,0.00000102,0.0000032,3.9414,27,51,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
